label,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Transponder,44.561874,16.739973,10.29451,0.0,221.51971,1738.9678,39.342648,9736.135,230.72528,0.0,355.60104,3180.562,45.47498,673.0579,858.789,109.000046,683.4894,133.49097,205.13261,296.31287,47.874302,90.14554,47.874153,0.025387146,0.05125487,0.025386853,55.322323,17863.402,331.93488,11.106217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.016186336,-0.0058041126,0.119647145,0.050920915,0.15308926,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Reconyc,38.561874,14.739974,10.394989,0.0,227.9288,1525.9678,39.859394,7571.865,232.2718,0.0,216.60104,2943.562,40.47498,663.0579,713.789,99.000046,590.4894,117.49097,190.13263,259.31287,46.874306,84.14554,46.874153,0.028922506,0.055309776,0.028922213,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11127394,0.058097947,0.1518931,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Ako,37.561874,14.739974,10.4824705,0.0,229.50989,1485.9678,39.84019,8574.135,233.85287,0.0,213.60104,2900.562,39.47498,687.9421,693.789,93.000046,586.4894,114.49097,177.13261,237.31287,44.874302,81.14554,44.874153,0.028452968,0.054894067,0.028452676,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,87.67117,0.0022875748,8.0
Conti,42.561874,15.739974,10.443861,0.0,226.76213,1655.9678,39.212776,8380.865,231.10513,0.0,393.60098,3132.562,43.47498,681.0579,829.789,107.000046,647.4894,127.49097,194.13261,272.31287,49.874306,91.14554,49.874153,0.027843947,0.054262567,0.027843654,6.3223243,656.5981,37.93486,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10124888,0.053085417,0.16066502,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Shade,32.561874,12.739974,10.876897,0.0,204.77255,1239.9678,37.14883,6702.135,209.11555,0.0,140.60098,2059.562,32.47498,438.05795,578.789,82.000046,417.4894,93.49097,104.13261,189.31287,39.874302,71.14554,39.874153,0.029648056,0.05643539,0.029647764,0.32232407,655.598,1.9348619,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.13101079,0.067966364,0.15024835,136.98082,378.44562,219.19547,25.982864,21.152489,110.15216,0.0,114.2814,87.67117,0.0022875748,8.0
Refroso,39.561874,14.739974,10.132505,0.0,223.91599,1551.9678,39.51864,8788.135,228.25899,0.0,218.60104,2961.562,41.47498,673.9421,718.789,101.000046,590.4894,120.49097,190.13263,263.31287,46.874306,85.14554,46.874153,0.028133688,0.05451754,0.028133398,1.3223245,656.5981,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.10791786,0.00012895298,0.1201773,0.107832246,0.21055624,0.16455728,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Gator,37.561874,14.739974,10.293282,0.0,228.0234,1475.9678,39.56992,8519.135,232.3664,0.0,203.60098,2894.562,39.47498,678.9421,686.789,93.000046,584.4894,114.49097,176.13261,237.31287,43.874302,80.14554,43.874153,0.027987264,0.054614272,0.027986972,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04556355,-0.00012895299,0.057822987,0.045477938,0.15985693,0.10803047,0.19912656,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
Maze,42.561874,15.739974,11.110527,0.0,226.00023,1678.9678,39.760395,8349.865,235.55229,0.0,228.60098,3132.562,43.47498,661.0579,889.789,105.000046,680.4894,127.49097,199.13261,286.31287,47.874302,88.14554,47.874153,0.026320366,0.051856726,0.026320074,45.322323,195.40192,271.93488,9.106217,4.706002,-0.0045715524,6.427493,5.296885,10.427547,6.706,11.560812,0.100664474,0.00012895298,0.121118635,0.10057887,0.21877675,0.15440254,0.2493175,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Transponder,39.561874,14.739974,11.594044,0.0,234.37752,1594.9678,40.6212,9196.135,238.72052,0.0,224.60098,3088.562,41.47498,668.9421,858.789,100.000046,630.4894,121.49097,191.13261,266.31287,48.874302,87.14554,48.874153,0.028330287,0.05382985,0.028329995,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.10791786,0.00012895298,0.1201773,0.107832246,0.21055624,0.16455728,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Scar,40.561874,15.739974,10.083146,0.0,224.8538,1594.9678,39.61992,9036.135,229.1968,0.0,239.60098,3032.562,42.47498,715.0579,735.789,99.000046,637.4894,117.49097,184.13261,250.31287,48.874302,88.14554,48.874153,0.028885968,0.05546852,0.028885677,2.322324,657.5981,13.93486,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,-0.00012895299,0.0065409346,-0.0058041126,0.10601079,0.055466373,0.14399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Pysa,39.561874,14.739974,10.97866,0.0,231.96727,1587.9678,40.441715,9102.135,236.31026,0.0,223.60098,3061.562,41.47498,673.9421,808.789,100.000046,624.4894,121.49097,192.13261,267.31287,49.874306,88.14554,49.874153,0.02906398,0.05465205,0.029063687,1.3223245,656.5981,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.06571007,0.00012895298,0.07796951,0.06562446,0.17267746,0.124513984,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
CWS,43.561874,16.739973,9.25117,0.0,208.87067,1593.9678,36.872246,8986.135,227.9468,0.0,219.60098,2978.562,42.47498,745.0579,719.789,104.000046,609.4894,123.49097,201.13261,267.31287,45.874302,85.14554,45.874153,0.026791802,0.053203262,0.026791511,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,5.4274926,2.296885,9.427547,3.7059996,10.560812,0.038725942,0.00012895298,0.11765204,0.03864033,0.20601079,0.094355255,0.2384428,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,-0.0022875746,8.0
Gator,45.561874,18.739973,9.535924,0.0,209.60658,1724.9678,38.169918,9407.135,213.94957,0.0,251.60098,3115.562,47.47498,723.9421,784.789,112.000046,642.4894,133.49097,207.13261,280.31287,59.874302,104.14554,59.874153,0.032396495,0.057584234,0.0323962,1.3223245,-650.59814,7.934862,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09489967,0.049910814,0.12733167,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
180solutions,37.561874,14.739974,10.266254,0.0,228.15854,1478.9678,39.651,8524.135,232.50153,0.0,204.60098,2893.562,39.47498,681.9421,682.789,93.000046,586.4894,114.49097,176.13261,237.31287,44.874302,81.14554,44.874153,0.028553486,0.05507874,0.028553195,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Gator,42.561874,15.739974,10.277194,0.0,219.28595,1637.9678,38.784206,9225.135,223.62894,0.0,238.60098,3097.562,44.47498,662.0579,809.789,106.000046,632.4894,121.49097,192.13261,268.31287,50.874302,92.14554,50.874153,0.028744504,0.055415615,0.028744213,1.3223245,656.5981,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.039650433,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
CWS,36.438126,13.739974,11.563552,0.0,196.18556,1354.9678,36.29965,7342.135,205.63292,0.0,186.60104,2108.5623,36.47498,483.05792,739.789,91.000046,460.48938,102.49097,123.13261,223.31287,43.874302,79.14554,43.874153,0.029938435,0.057503663,0.029938143,54.322327,17607.402,325.93488,10.906218,0.70600224,-0.0045715524,2.4274926,1.296885,6.427547,2.7059999,6.5608125,0.020597288,0.00012895298,0.046090644,0.020511677,0.16390552,0.08441374,0.17820887,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,116.2814,87.67117,0.0022875748,8.0
Reconyc,42.561874,15.739974,9.562908,0.0,212.8812,1601.9678,37.927063,7797.865,217.22418,0.0,238.60098,3017.562,44.47498,669.0579,727.789,107.000046,599.4894,120.49097,191.13261,263.31287,47.874302,89.14554,47.874153,0.027815538,0.05527627,0.027815247,1.3223245,656.5981,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.060948167,0.00012895298,0.0732076,0.060862556,0.16156633,0.116577476,0.19399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Gator,44.561874,17.739973,10.249056,0.0,216.40608,1705.9678,38.592648,9510.135,220.74907,0.0,253.60104,3148.562,46.47498,711.9421,850.789,110.000046,662.4894,130.49097,206.13261,277.31287,61.874302,105.14554,61.874153,0.033743463,0.058499668,0.033743173,1.3223245,-650.59814,7.934862,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,-0.00012895299,0.0065409346,-0.0058041126,0.09691987,0.050920915,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Conti,42.561874,15.739974,9.96767,0.0,220.30975,1675.9678,39.68897,9268.135,224.65276,0.0,245.60104,3089.562,44.47498,716.0579,763.789,107.000046,619.4894,123.49097,198.13261,274.31287,50.874302,92.14554,50.874153,0.02828547,0.05457249,0.028285177,1.3223245,656.5981,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.039650433,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,-0.0022875746,8.0
CWS,40.561874,15.739974,9.933146,0.0,221.4288,1587.9678,39.44492,8899.135,225.7718,0.0,216.60104,3001.562,42.47498,675.9421,724.789,102.000046,596.4894,124.49097,192.13261,269.31287,46.874306,86.14554,46.874153,0.027279263,0.053567775,0.027278973,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.105392605,0.00012895298,0.11765204,0.105307,0.20601079,0.16102192,0.2384428,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Ako,40.561874,16.739973,9.858147,0.0,221.90381,1603.9678,38.705082,8918.135,226.2468,0.0,226.60104,2815.438,42.47498,705.9421,719.789,101.999954,602.4894,123.49097,191.13261,267.31287,48.874302,88.14554,48.874153,0.0286426,0.05502321,0.028642308,9.322325,712.5981,55.93486,1.906217,0.2939978,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,-0.0065409364,-0.0058041126,0.10601079,0.055466373,0.14399835,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Refroso,41.561874,15.739974,9.987415,0.0,221.7215,1638.9678,39.74065,9119.135,226.06448,0.0,224.60098,3066.562,43.47498,683.9421,749.789,104.000046,632.4894,127.49097,195.13261,274.31287,47.874302,88.14554,47.874153,0.02698022,0.053090364,0.026979927,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.10297716,0.00012895298,0.11523659,0.10289154,0.20166296,0.15764028,0.23312879,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Scar,39.561874,14.739974,11.645326,0.0,234.68521,1601.9678,40.80069,9208.135,239.02821,0.0,225.60104,3089.562,41.47498,669.9421,856.789,100.000046,630.4894,121.49097,192.13261,266.31287,48.874302,87.14554,48.874153,0.0282036,0.053600732,0.028203307,1.3223245,-650.59814,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.06571007,0.00012895298,0.07796951,0.06562446,0.17267746,0.124513984,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,86.67117,0.0022875748,8.0
Refroso,35.561874,13.739974,10.329576,0.0,227.08595,1407.9678,39.855633,8057.135,231.42894,0.0,196.60098,2700.562,36.47498,610.9421,647.789,89.000046,562.4894,108.49097,152.13261,230.31287,44.874302,79.14554,44.874153,0.029881675,0.056087263,0.029881382,0.32232407,655.598,1.9348619,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.048335552,0.00012895298,0.060594987,0.04824994,0.16817294,0.113574475,0.21021457,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
Reconyc,43.561874,16.739973,9.437216,0.0,212.33578,1666.9678,38.56992,9132.135,216.67877,0.0,247.60098,3065.562,45.47498,682.0579,737.789,108.000046,604.4894,124.49097,196.13261,274.31287,51.874302,94.14554,51.874153,0.02884563,0.05569848,0.02884534,2.322324,657.5981,13.93486,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.01700877,0.00012895298,0.029268207,0.016923161,0.119647145,0.073648185,0.15308926,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Maze,44.561874,16.739973,9.817238,0.0,215.22426,1725.9678,39.04719,9458.135,219.56725,0.0,242.60098,3171.562,46.47498,682.0579,804.789,110.000046,644.4894,130.49097,196.13261,277.31287,48.874302,92.14554,48.874153,0.026128458,0.052723035,0.026128167,2.322324,657.5981,13.93486,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09691987,0.050920915,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Reconyc,41.438126,15.739974,10.943861,0.0,550.66644,1662.9678,39.379444,23112.865,546.3234,0.0,1084.399,3143.562,45.52502,674.0579,862.789,106.000046,643.4894,121.49097,167.86739,271.31287,50.874302,92.14554,50.874153,0.028302861,0.052666128,0.028302569,1.3223245,-650.59814,7.934862,1.2937831,0.70600224,-0.0045715524,1.4274927,0.703115,5.427547,2.7059999,6.5608125,0.028974315,0.00012895298,0.029796747,0.029059926,0.12228985,0.07523381,0.15678905,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Refroso,40.561874,15.739974,9.783147,0.0,220.1788,1574.9678,39.11992,8850.135,229.84872,0.0,221.60104,2958.562,41.47498,682.0579,710.789,102.000046,606.4894,120.49097,194.13261,261.31287,51.874302,90.14554,51.874153,0.030989187,0.055153295,0.030988894,2.322324,657.5981,13.93486,0.706217,3.7060022,-0.0045715524,5.4274926,4.296885,9.427547,5.706,10.560812,0.08519059,0.00012895298,0.1201773,0.08510498,0.21055624,0.14183,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,-0.0022875746,8.0
Zeus,39.561874,14.739974,11.542762,0.0,233.60829,1592.9678,40.56992,9166.135,237.9513,0.0,216.60104,3082.562,41.47498,666.9421,852.789,100.000046,630.4894,121.49097,191.13261,266.31287,48.874302,87.14554,48.874153,0.028366687,0.05389568,0.028366394,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.10791786,0.00012895298,0.1201773,0.107832246,0.21055624,0.16455728,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Reconyc,40.561874,15.739974,9.983147,0.0,222.20381,1590.9678,39.51992,8930.135,226.5468,0.0,221.60104,3003.562,42.47498,680.9421,726.789,102.000046,598.4894,124.49097,193.13261,269.31287,47.874302,87.14554,47.874153,0.027923485,0.0542273,0.027923195,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.105392605,0.00012895298,0.11765204,0.105307,0.20601079,0.16102192,0.2384428,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Gator,40.561874,15.739974,9.933146,0.0,221.32881,1587.9678,39.44492,8895.135,225.6718,0.0,216.60104,2998.562,42.47498,675.9421,722.789,102.000046,596.4894,124.49097,192.13261,269.31287,46.874306,86.14554,46.874153,0.027367763,0.053732973,0.02736747,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.08519059,0.00012895298,0.097450025,0.08510498,0.18782896,0.14183,0.22127108,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Transponder,40.561874,15.739974,10.208147,0.0,227.5038,1579.9678,39.24492,9143.135,237.36154,0.0,428.601,2974.562,41.47498,677.0579,744.789,98.000046,640.4894,120.49097,187.13261,259.31287,44.874302,83.14554,44.874153,0.026683215,0.052925535,0.026682923,59.322327,17905.402,355.93488,11.906218,4.706002,-0.0045715524,6.427493,5.296885,10.427547,6.706,11.560812,0.105392605,0.00012895298,0.1267924,0.105307,0.22823301,0.16102192,0.26066503,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Maze,42.561874,15.739974,10.896242,0.0,222.21452,1660.9678,39.331825,9348.135,226.55751,0.0,236.60098,3136.562,44.47498,667.0579,859.789,106.000046,638.4894,121.49097,192.13261,269.31287,48.874302,90.14554,48.874153,0.027177896,0.053537853,0.027177604,2.322324,657.5981,13.93486,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.017537313,0.00012895298,0.029796747,0.017451704,0.12228985,0.07523381,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Conti,44.561874,16.739973,10.29451,0.0,218.70154,1746.9678,39.524464,9612.135,227.84157,0.0,228.60098,3178.562,45.47498,739.0579,846.789,109.000046,669.4894,133.49097,214.13261,283.31287,47.874302,90.14554,47.874153,0.02526753,0.051026035,0.025267238,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.029268207,-0.0058041126,0.119647145,0.050920915,0.15308926,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
180solutions,40.561874,15.739974,9.983147,0.0,221.9788,1590.9678,39.51992,8921.135,226.3218,0.0,220.60104,3002.562,42.47498,679.9421,726.789,102.000046,596.4894,124.49097,194.13261,269.31287,46.874306,86.14554,46.874153,0.027314598,0.05363373,0.027314305,1.3223245,-650.59814,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.018671742,0.00012895298,0.030931178,0.018586133,0.12796201,0.0786371,0.16473006,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
180solutions,42.561874,16.739973,9.539099,0.0,211.6431,1549.9678,36.68897,8866.135,219.89375,0.0,243.60098,2990.562,44.47498,662.0579,727.789,102.000046,593.4894,120.49097,183.13261,241.31287,47.874302,81.14554,47.874153,0.042334516,0.07327896,0.04233422,0.32232407,655.598,1.9348619,1.2937831,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,10.560812,0.039736044,0.00012895298,0.051995482,0.039650433,0.14237443,0.09637546,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,54.671173,0.0022875748,8.0
CWS,45.561874,17.739973,9.558146,0.0,272.98438,1706.9678,37.76992,12260.135,283.24908,0.0,3123.6008,3148.562,46.47498,676.0579,795.789,110.000046,641.4894,127.49097,197.13261,276.31287,48.874302,92.14554,48.874153,0.02644291,0.053325173,0.026442617,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.028763156,-0.0058041126,0.11712189,0.049910814,0.14955391,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
TIBS,28.438126,9.739973,13.365043,0.0,276.015,1294.0322,45.1887,7035.865,280.358,0.0,137.60098,2777.562,31.47498,563.0579,710.789,80.000046,601.4894,114.49097,173.13261,252.31287,35.874302,64.14554,35.874153,0.02410143,0.04655739,0.02410114,0.32232407,-651.598,1.9348619,0.706217,1.7060022,0.004571553,2.4274926,2.296885,6.427547,3.7059996,6.5608125,0.058797628,-0.00012895299,0.07105707,0.07032024,0.19955917,0.13449863,0.21980481,137.98082,389.44562,221.19547,25.982864,24.152489,115.84784,0.0,120.2814,87.67117,0.0022875748,8.0
Pysa,44.561874,16.739973,9.79451,0.0,214.04245,1716.9678,38.842648,9406.135,218.38544,0.0,241.60104,3153.562,46.47498,684.0579,800.789,110.000046,651.4894,127.49097,197.13261,276.31287,48.874302,92.14554,48.874153,0.026269061,0.052992273,0.026268769,1.3223245,656.5981,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.016503721,0.00012895298,0.028763156,0.01641811,0.11712189,0.072133034,0.14955391,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
