Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Spyware-180solutions-0ac7376b3610963ca7eda1c3ec541fe21bcd71cf1af482db8151698cca4a2047-7.raw,39.0,14.739974,10.465838,0.0,226.83907,1531.3741,39.159664,8903.135,236.82443,0.0,409.60104,2902.562,40.47498,655.0579,721.78894,95.000046,585.4894,117.49097,174.1326,247.31285,43.874302,81.14554,43.874153,0.026285898,0.05210184,0.026285606,60.322327,17851.402,361.93488,12.106217,0.7060025,-0.0045715524,2.4274926,1.296885,6.427547,2.706,6.560813,0.019281505,-3.2510533e-12,0.05,0.019195894,0.15601078,0.08046637,0.16899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,87.67117,0.0022875748,8.0
Ransomware-Shade-497c9193bd155bdf2315f8b6543efeff97759edcbdc9f1380d8f3a628505022c-3.raw,41.561874,15.739974,10.792293,0.0,225.59953,1646.9678,39.935772,9278.135,229.94254,0.0,218.60104,3138.562,43.47498,672.9768,827.789,104.000046,635.4894,127.49097,195.1326,274.31287,47.874302,88.14554,47.874153,0.02682898,0.05280761,0.026828688,1.322326,525.8785,7.93487,0.7062172,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,-7.737177e-05,0.053052563,0.040707517,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Spyware-Transponder-01b09f3b2c9c26c45c21ecafdefca2db94886b32b8501400dbb3e4d4859ce420-5.raw,45.561874,16.739973,9.513702,0.0,216.96213,1753.9678,38.814365,8580.865,225.95361,0.0,457.601,3120.562,46.47498,728.0579,789.78894,111.000046,666.4894,133.49097,216.1326,295.31287,54.874302,98.14554,54.874153,0.02912976,0.05536009,0.02912947,61.322323,17852.402,367.93488,10.206218,0.7060025,-0.0045715524,2.4274926,1.296885,6.427547,2.706,7.5608125,0.016020633,0.00012895298,0.04740282,0.015935024,0.13644557,0.070683755,0.1679114,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-0cc04bfa421a5f9232b21798826b55c9162ed012ed3f5cea5439fb0d82ef8598-5.raw,41.561874,15.739974,9.8898535,0.0,219.08734,1613.9678,39.130894,9011.135,223.43034,0.0,223.60098,3019.562,43.47498,660.0464,733.789,105.000046,600.4894,127.49097,194.13261,270.31287,46.874302,87.14554,46.874153,0.026913546,0.05350315,0.026913254,1.322326,264.43933,7.93487,0.7649738,1.7060022,-0.0045715524,2.4274926,2.237508,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.041868336,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,87.67117,0.0022875748,8.0
Ransomware-Maze-7c408b67e46737eca3bb3fc7f45dd2596879fd0d00ee76dd4926c18522900c1e-6.raw,42.561874,15.739974,9.539099,0.0,212.90498,1609.9678,38.11754,7798.8657,217.24799,0.0,239.60098,3016.562,44.47498,668.0579,727.78894,107.000046,598.4894,120.49097,192.1326,266.31287,46.874302,88.14554,46.874153,0.027121358,0.054518346,0.027121065,1.322326,656.5981,7.93487,1.0,1.7060022,-0.0045715524,2.4274926,2.1781309,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.0431329,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Trojan-Scar-b16231f48efd7a66bd1177a832ebfc21-7.raw,41.561874,15.739974,9.572781,0.0,214.64832,1579.9678,38.30163,8829.134,218.99132,0.0,486.4404,2972.562,43.47498,663.0579,712.78894,105.000046,596.4894,117.49097,189.1326,258.31287,48.874302,89.14554,48.874153,0.029287688,0.054907534,0.029287396,2.322324,657.5981,13.934862,1.1762699,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.08317039,0.00012895298,0.095429815,0.08424561,0.18378855,0.1387997,0.21622057,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Ransomware-Shade-95b47f23c0af5e8812164da3e0db1f39ac58523f529ecfcf3b04a3e530beed45-6.raw,42.561874,15.739974,9.562908,0.0,214.40498,1629.9678,38.593727,8325.173,218.74799,0.0,242.60098,3027.562,44.47498,698.0579,727.78894,107.000046,598.4894,120.49097,192.1326,266.31287,49.874302,91.14554,49.874153,0.028749363,0.05594136,0.028749071,2.322324,657.5981,13.934862,0.8824869,2.7060025,-0.0045715524,3.4274929,3.0,7.427547,4.706,8.560812,0.06094817,0.00012895298,0.073207594,0.06666667,0.16156633,0.116577476,0.19399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,-0.0022875746,8.0
Spyware-CWS-0d5efc4be13dd18c92a135a5e9d930fa28fea6281e410e637cd4e423120b226e-4.raw,44.561874,16.739973,9.885419,0.0,221.26971,1739.9678,39.365376,9030.173,230.46948,0.0,445.601,3137.562,45.47498,678.0579,805.78894,109.000046,686.4894,133.49097,207.1326,296.31287,47.874302,92.14554,49.874153,0.025402175,0.052427128,0.026545394,59.322327,17905.402,355.93488,11.906218,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.021419086,-0.005804109,0.119647145,0.050920907,0.15308927,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Spyware-Transponder-0b9752ad2a6ee57f9a3bff6a060e3fee31cf4ed925b24fc5da18e69103c1fe5c-10.raw,44.438126,18.739973,10.402591,0.0,249.40659,1946.8129,42.985634,10966.48,253.74957,0.0,388.60104,3665.562,47.47498,916.0579,900.789,106.000046,740.29364,143.49097,293.13263,342.31287,66.874306,111.14554,66.87415,0.031216057,0.054822907,0.031215765,4.3223243,-615.59814,25.934862,1.2062169,0.7060025,0.0018286213,1.4274927,1.1781309,5.427547,2.706,6.560813,0.016020633,-0.00012895299,0.024355501,0.019417487,0.11470643,0.070683755,0.14617227,137.98082,392.44562,222.11728,25.982864,24.152489,118.06087,0.0,124.16884,87.67117,0.0022875748,8.0
Trojan-Refroso-4c1294d25162bfa5cda8b9b19d22e1ed-5.raw,42.561874,17.739973,9.824813,0.0,218.09547,1680.9678,39.238094,9175.135,222.43846,0.0,232.60098,2991.1123,44.47498,696.942,750.789,106.80003,626.4894,130.49097,193.1326,277.31287,51.874302,93.14554,51.874153,0.028687231,0.054815307,0.028686939,12.322326,241.7196,73.93487,2.5062172,1.8824009,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.04807092,0.039650433,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.9609,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Ako-0c39abdd7c9f5305c4221dc110f22fd34d480ab15cc310503d18bf7a1cb1011a-7.raw,38.561874,14.739974,10.237094,0.0,228.7446,1528.9678,39.93834,8182.0,233.08759,0.0,217.60104,2950.562,40.47498,669.0579,710.78894,99.000046,590.4894,117.49097,191.1326,260.31287,46.874302,84.14554,46.874153,0.028863337,0.05520196,0.028863044,1.322326,656.5981,7.93487,0.8824869,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11127394,0.05809794,0.1518931,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Spyware-TIBS-a8a73e3006771393e65381a80da7a70bfcea6c9ff2e29617dd88f7a2e44c73d9-5.raw,41.561874,16.739973,9.987414,0.0,222.4288,1653.9678,39.878536,9148.135,226.7718,0.0,229.60104,3040.4497,43.47498,699.9768,744.78894,105.000046,617.4894,127.49097,194.13261,275.31287,49.874302,89.14554,49.874153,0.028017094,0.05337879,0.028016804,2.322324,587.8785,13.934862,0.7062172,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.018091029,0.00012895298,0.030350452,0.018005418,0.1250584,0.07689494,0.16066502,137.98082,389.44562,220.88272,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Refroso-55a62ffa83a53af63e6b8882c9ec7cd8-3.raw,41.561874,15.739974,11.49961,0.0,228.91661,1647.9678,39.960163,9414.135,233.2596,0.0,223.60098,3199.562,43.47498,669.0,888.789,104.000046,635.4894,127.49097,195.1326,274.31287,48.874302,89.14554,48.874153,0.02739764,0.053347237,0.027397348,1.322326,656.5981,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.10357175,0.054246854,0.14033982,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Zeus-1e0218853cd923992524f229d6cd4e13ff065f3525189b1e39e348dd52b3f827-4.raw,44.561874,16.739973,9.658147,0.0,214.83789,1735.9678,39.274464,9441.135,219.1809,0.0,253.60104,3160.562,46.47498,687.0579,778.78894,110.000046,657.4894,132.49097,203.1326,277.31287,51.874302,95.14554,51.874153,0.02767286,0.05411201,0.027672568,3.322324,719.5981,19.934862,0.95621693,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.096919864,0.050920907,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,87.67117,0.0022875748,8.0
Trojan-Reconyc-c6895525e2a790d0be678463bbe7b73-3.raw,44.561874,16.739973,10.771783,0.0,217.72426,1702.9678,38.524464,9568.135,222.06726,0.0,243.60098,3231.562,46.47498,677.0579,886.789,110.000046,643.4894,130.49097,197.1326,276.31287,49.874302,92.14554,49.874153,0.02707346,0.053416707,0.02707317,3.322324,706.5981,19.934862,0.95621693,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,7.7371784e-05,0.006540931,-0.005804109,0.096919864,0.050920907,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Spyware-Transponder-0dfd8a37d3ef99986ae1af6475733043b0d116466ed99fa49e44bff7dfece8c0-1.raw,39.561874,14.739974,11.542762,0.0,233.8647,1594.9678,40.6212,9176.135,238.2077,0.0,219.60098,3081.562,41.47498,648.0232,852.789,100.000046,630.4894,121.49097,192.1326,266.31287,48.874302,87.14554,48.874153,0.028330289,0.05382985,0.028329996,1.322326,-519.8788,7.93487,0.7062172,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.10791786,0.00012895298,0.12017729,0.10783225,0.21055624,0.16455728,0.24399836,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-0a15909f0100b3a498f08f2d90cd85ac1061b91fc0e22f347956fedd66bbd0f3-9.raw,37.561874,14.739974,10.374363,0.0,228.4288,1476.9678,39.596947,8534.134,232.7718,0.0,206.60104,2895.562,39.47498,657.0348,689.78894,93.000046,584.4894,114.49097,176.1326,237.31287,43.874302,80.14554,43.874153,0.027927788,0.054503813,0.027927496,1.322326,-127.71973,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Trojan-Scar-cf27269c0b429894a75a6cca399133c0-4.raw,44.561874,16.739973,9.749056,0.0,214.24698,1715.9678,38.81992,9415.135,218.58998,0.0,250.60098,3151.562,46.47498,687.0579,792.789,110.000046,641.4894,130.49097,197.1326,276.31287,50.874302,94.14554,50.874153,0.027441513,0.054179102,0.027441222,2.322324,657.5981,13.934862,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.096919864,0.050920907,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Shade-01ac1621e3091a5999324e5048810f95100d8a30bb17636fc8dc57ea5e431fd0-3.raw,45.561874,17.739973,10.224813,0.0,220.16214,1779.9678,39.392143,9882.135,224.50513,0.0,370.60104,3242.562,47.47498,738.0579,855.789,112.000046,662.4894,133.49097,207.1326,297.31287,52.874302,97.14554,52.874153,0.027482066,0.05383504,0.027481774,1.322326,656.5981,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.09489966,0.04991081,0.12733169,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,87.67117,0.0022875748,8.0
Trojan-Refroso-a2f900571e93136c0dc4c63222cbca5c-2.raw,41.561874,16.739973,10.49961,0.0,224.25807,1655.9678,39.585365,9223.135,228.60107,0.0,226.60104,2981.8877,43.47498,682.9421,813.78894,104.40002,636.4894,127.49097,192.1326,273.31287,51.874302,92.14554,51.874153,0.029005738,0.054796904,0.029005446,5.3223243,553.8784,31.93486,1.4562169,0.9412005,-0.0045715524,1.4274927,1.296885,5.427547,2.706,7.5608125,0.018091029,0.00012895298,0.02511771,0.018005418,0.1250584,0.07689494,0.18447454,137.98082,389.44562,221.0391,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-00af9e735822c30f5d7f20f11be722ccfea2fcc418f8d1e65cb9cc5f7c9f526c-3.raw,44.561874,16.739973,10.180874,0.0,223.497,1749.9678,39.592648,9823.135,232.74855,0.0,445.601,3173.562,45.47498,679.0579,839.789,109.000046,689.4894,133.49097,207.1326,296.31287,48.874302,91.14554,48.874153,0.025775665,0.051479936,0.025775375,58.322323,17811.402,349.93488,11.706218,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.022727272,-0.005804109,0.119647145,0.050920907,0.15308927,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Spyware-Gator-1caf1760c4ddc112a96c3dce29bdd7630fbeff236a1695d8665f3fcc7a155670-1.raw,43.561874,15.739974,10.669774,0.0,217.266,1646.9678,38.104805,8186.8657,226.48608,0.0,245.60104,3125.562,44.47498,665.0579,862.78894,106.000046,638.4894,121.49097,192.1326,269.31287,49.874302,91.14554,49.874153,0.028017094,0.054583613,0.028016804,1.322326,656.5981,7.93487,0.7062172,-0.29399762,-0.0045715524,1.4274927,0.23750772,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.029796742,-0.004643286,0.12228985,0.051977992,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,-0.00045751492,8.0
Ransomware-Maze-20e1dc54b94e7c4ded7eb388dad394a9da1566b4876d55636dd2618947b8a93b-9.raw,37.561874,14.739974,10.2122,0.0,227.9153,1477.9678,39.623974,8515.134,232.25829,0.0,204.60098,2888.562,39.47498,658.0348,679.789,93.000046,586.4894,114.49097,178.1326,237.31287,44.874302,81.14554,44.874153,0.02861413,0.055190157,0.028613837,1.322326,-258.43933,7.93487,0.7649738,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Ransomware-Ako-0c2949ffb035473fdd1d1c4ca1282dd1f746cc3d16c8df4e4ad6e8c33b48c94b-7.raw,39.561874,15.739974,10.029942,0.0,224.4288,1538.9678,39.185303,8809.134,234.35075,0.0,214.60104,2961.562,40.47498,689.0579,713.78894,96.000046,607.4894,117.49097,178.1326,244.31285,46.874302,84.14554,46.874153,0.028551694,0.054634076,0.028551402,2.322324,-628.598,13.934862,0.7062172,2.7060025,-0.0045715524,4.4274926,3.2968848,8.4275465,4.706,9.560813,0.065710075,0.00012895298,0.10177903,0.06562447,0.19648696,0.12451398,0.2320936,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,-0.0022875746,8.0
Ransomware-Maze-b59e31331651dce9fde1b9ae8c4946811e8ccc1ef121514374713cc4f9eb974c-10.raw,39.561874,14.739974,9.696608,0.0,214.81342,1524.9678,38.82633,8433.134,219.15642,0.0,205.60104,2865.562,41.47498,654.0579,651.789,96.000046,539.4894,114.49097,165.1326,236.31285,43.874302,82.14554,43.874153,0.026498692,0.053154413,0.0264984,2.322324,657.5981,13.934862,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.118753925,4.4275465,1.7060001,5.560813,-0.005718497,0.00010316238,0.006540931,-0.005804109,0.10857488,0.056748413,0.14784451,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,118.2814,87.67117,0.0022875748,8.0
Spyware-180solutions-0c77a01bd716b7c30d16d3cff0fcb9749aaa108047019b85c19e29317db3d83a-7.raw,35.561874,13.739974,10.901004,0.0,221.54309,1405.9678,39.798492,6704.8657,225.8861,0.0,183.60098,2510.562,36.47498,576.0579,645.789,89.000046,546.4894,106.49097,138.13261,228.31287,47.874302,82.14554,47.874153,0.03154149,0.057386644,0.031541195,2.322324,788.5981,13.934862,1.0395503,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,-0.00012895299,0.006540931,-0.005804109,0.12029649,0.06260922,0.16542692,136.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,117.2814,87.67117,-0.0022875746,8.0
Spyware-Transponder-0d6696c4c724553b3b449022bfb7312be9e75f7fad435805e598c4425ddac428-3.raw,44.561874,16.739973,9.635419,0.0,211.97424,1693.9678,38.31992,9199.308,216.31726,0.0,245.60104,3125.562,46.47498,677.0579,772.78894,110.000046,638.4894,127.49097,197.1326,277.31287,47.874302,91.14554,47.874153,0.02606509,0.05313797,0.026064798,1.322326,656.5981,7.93487,0.8237303,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.096919864,0.050920907,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Spyware-TIBS-e865eef04b59aea48696726fd7a9765948b63bd071409e87ad27098c0eff95e8-8.raw,38.561874,14.739974,10.237094,0.0,228.37617,1530.9678,39.99097,8747.134,232.71916,0.0,221.60104,2939.562,40.47498,671.0463,708.789,99.000046,588.4894,117.49097,191.1326,260.31287,45.874302,83.14554,45.874153,0.028163519,0.054469813,0.028163226,1.322326,-389.15906,7.93487,0.7649738,5.706002,-0.0045715524,6.4274926,6.2968845,10.4275465,7.706,11.560813,0.13064514,0.00012895298,0.14290456,0.13172035,0.2332835,0.18728454,0.26672563,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,85.67117,-3.624817e-11,8.0
Ransomware-Maze-850a62aae726f16b839593587d06f624375332980691ac44d70f4b7a9aa017a3-2.raw,45.561874,17.739973,9.735924,0.0,214.51768,1758.9678,38.925476,9628.135,218.86069,0.0,249.60104,3196.562,47.47498,734.0579,814.78894,112.000046,661.4894,130.49097,205.13261,283.31287,49.874302,94.14554,49.874153,0.02617419,0.052858606,0.026173899,1.322326,133.71967,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.23750772,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.09489966,0.04991081,0.12733169,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Spyware-180solutions-0d1ee33e4e6deddb71b27c72e0de411c7ce39faa3a4c0d9213307dda99e8d613-2.raw,39.561874,14.739974,10.824813,0.0,230.94162,1584.9678,40.36479,9062.135,235.28462,0.0,220.60098,3045.562,41.47498,649.0463,794.78894,100.000046,624.4894,121.49097,192.1326,266.31287,48.874302,87.14554,48.874153,0.028513197,0.054160643,0.028512906,1.322326,-127.71973,7.93487,0.7062172,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.087304756,0.00012895298,0.09956419,0.08721915,0.19205728,0.14500125,0.2265565,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Maze-92a129dcd4e65ab5ded3b0fd54b34793777b140bcbc07585162cd20c8bd103a9-2.raw,39.561874,14.739974,10.850454,0.0,230.91599,1584.9678,40.36479,9061.135,235.25897,0.0,218.60104,3045.562,41.47498,652.0348,796.78894,100.000046,624.4894,121.49097,192.1326,266.31287,47.874302,86.14554,47.874153,0.02790544,0.053567775,0.027905148,1.322326,-650.59814,7.93487,0.7062172,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.10791786,0.00012895298,0.12017729,0.10783225,0.21055624,0.16455728,0.24399836,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0018300598,8.0
Ransomware-Shade-35c1d1733589392c60ac8289e6a60b0995ad819486c5e3ab7a77b06ee26fbb99-1.raw,39.561874,14.739974,11.542762,0.0,234.09547,1601.9678,40.80069,9185.135,238.43846,0.0,223.60098,3083.562,41.47498,648.0464,851.789,100.000046,630.4894,121.49097,192.1326,266.31287,47.874302,86.14554,47.874153,0.027602052,0.053013764,0.02760176,1.322326,-389.15906,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.065710075,0.00012895298,0.0779695,0.06562447,0.17267744,0.12451398,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,86.67117,0.0022875748,8.0
Ransomware-Shade-2ac34bf5dc40e9b9e2a2b84537e63b9c6838baa56136afe725fbeade3a7282b9-5.raw,43.561874,16.739973,9.437216,0.0,211.80089,1647.9678,38.12806,9109.135,216.14389,0.0,245.60104,3054.562,45.47498,673.0579,748.789,108.000046,604.4894,124.49097,194.13261,271.31287,50.874302,93.14554,50.874153,0.028690804,0.055533182,0.028690511,2.322324,657.5981,13.934862,1.0587566,1.7060022,-0.0045715524,2.4274926,2.118754,6.427547,3.7059996,7.5608125,0.038725942,0.00012895298,0.05098538,0.0421228,0.13934411,0.094355255,0.17177613,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Ako-0b162a2f3aa4eb40c55b00abd379a066e2d5efd61921e0dec508e529cea87816-6.raw,46.561874,18.739973,9.419016,0.0,209.40706,1700.9678,36.830788,9598.135,232.5099,0.0,445.601,3081.562,44.47498,690.0579,809.789,108.000046,665.4894,129.49097,203.1326,294.31287,46.874302,88.14554,46.874153,0.02563445,0.051676698,0.02563416,113.32233,24101.402,679.9348,18.872883,9.706003,-0.0045715524,14.427492,10.296885,18.427547,11.706,19.560814,0.17285293,0.00012895298,0.25261638,0.17276731,0.32743937,0.21975207,0.3511412,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,-0.0022875746,8.0
Ransomware-Pysa-46bb60e10285cb20f50a24cf7188045a771c416a4d686498f049dd619b61fd0b-8.raw,37.561874,14.739974,10.239227,0.0,228.9153,1485.9678,39.84019,8552.134,233.25829,0.0,213.60104,2895.562,39.47498,658.0579,682.78894,93.000046,586.4894,114.49097,176.1326,237.31287,44.874302,81.14554,44.874153,0.028432947,0.054857284,0.028432654,1.322326,-258.43933,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,85.67117,0.0022875748,8.0
