Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Ransomware-Conti-1b0be14c7974d3d48cbe217e51d8104b24007da39f9e0be46e24038ee562bd30-1.raw,42.561874,15.739974,10.848622,0.0,222.1431,1648.9678,39.046112,8186.865,226.48608,0.0,247.60098,3129.562,44.47498,659.0579,856.789,106.000046,638.4894,121.49097,193.13261,267.31287,48.874302,90.14554,48.874153,0.027414685,0.0539812,0.027414393,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10124888,0.053085417,0.1368555,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Scar-faac8ab4a91bd04e3e1446a90d3ff26d-4.raw,44.561874,16.739973,9.430874,0.0,210.70154,1685.9678,38.138103,9259.135,215.04453,0.0,241.60104,3108.562,46.47498,672.0579,757.789,109.000046,640.4894,127.49097,195.13261,275.31287,48.874302,92.14554,48.874153,0.026797365,0.05400392,0.026797073,1.3223245,-650.59814,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.058111288,0.00012895298,0.07037073,0.058025673,0.15494695,0.111849345,0.18548772,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Emotet-2ab389ae6756c421b0480cbbfd4413e30e19965b13a25f5d688e39790128753f-7.raw,39.561874,14.739974,9.850454,0.0,220.06984,1502.9678,38.262226,8639.135,229.87706,0.0,204.60098,2914.562,40.47498,663.0579,692.789,96.000046,590.4894,117.49097,178.13261,238.31287,44.874302,82.14554,44.874153,0.027960492,0.05466043,0.0279602,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,6.427493,5.296885,10.427547,6.706,11.560812,0.10791786,0.00012895298,0.14290458,0.107832246,0.23328352,0.16455728,0.26672563,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,86.67117,0.0022875748,8.0
Spyware-CWS-0ce32b85ad2ceab18207237185fe1725e55ab8ca3816a28161d78ecb079661ab-1.raw,35.561874,13.739974,11.701004,0.0,194.1431,1258.9678,35.59849,6904.1343,198.48608,0.0,164.60098,2057.562,35.47498,430.05795,691.789,88.000046,404.48938,93.49097,103.13261,196.31287,37.874302,72.14554,37.874157,0.027650204,0.056480654,0.027649911,0.32232407,655.598,1.9348619,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,5.5608125,0.022059275,0.00012895298,0.034318715,0.021973666,0.14489967,0.0887997,0.16066502,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Trojan-Refroso-69864c2c80cd259124d757a15c2bcbad-2.raw,43.561874,17.739973,10.320937,0.0,221.35904,1737.9678,39.08124,9520.135,225.70203,0.0,235.60098,3014.438,45.47498,698.9421,837.789,109.000046,663.4894,133.49097,198.13261,282.31287,52.874302,95.14554,52.874153,0.02816126,0.053960606,0.028160969,12.322325,766.5981,73.93486,2.506217,2.2939978,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.038725942,0.00012895298,0.037903506,0.03864033,0.13934411,0.094355255,0.17177613,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Zeus-3d3b3aed9c97876acfd8d567655115627f658770f3329f437b2c71c72dbfc91a-5.raw,40.561874,15.739974,9.958147,0.0,221.6288,1588.9678,39.46992,8907.135,225.9718,0.0,216.60104,2999.562,42.47498,676.9421,725.789,102.000046,598.4894,124.49097,192.13261,269.31287,46.874306,86.14554,46.874153,0.02735002,0.05369985,0.027349727,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.08519059,0.00012895298,0.097450025,0.08510498,0.18782896,0.14183,0.22127108,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Spyware-Transponder-0e935fed1f79f7db015cbd9a336592c436952fd6fc5a30baf47f69c606cf575f-2.raw,44.561874,16.739973,10.29451,0.0,221.51971,1738.9678,39.342648,9736.135,230.72528,0.0,355.60104,3180.562,45.47498,673.0579,858.789,109.000046,683.4894,133.49097,205.13261,296.31287,47.874302,90.14554,47.874153,0.025387146,0.05125487,0.025386853,55.322323,17863.402,331.93488,11.106217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.016186336,-0.0058041126,0.119647145,0.050920915,0.15308926,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Reconyc-205871fab9f5fe7074208e556015847b-9.raw,38.561874,14.739974,10.394989,0.0,227.9288,1525.9678,39.859394,7571.865,232.2718,0.0,216.60104,2943.562,40.47498,663.0579,713.789,99.000046,590.4894,117.49097,190.13263,259.31287,46.874306,84.14554,46.874153,0.028922506,0.055309776,0.028922213,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11127394,0.058097947,0.1518931,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Ransomware-Ako-0c3489d6524c9707c10a5db26d4602f0fca5f32d0562fc3d758ac7249bb073e0-9.raw,37.561874,14.739974,10.4824705,0.0,229.50989,1485.9678,39.84019,8574.135,233.85287,0.0,213.60104,2900.562,39.47498,687.9421,693.789,93.000046,586.4894,114.49097,177.13261,237.31287,44.874302,81.14554,44.874153,0.028452968,0.054894067,0.028452676,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,87.67117,0.0022875748,8.0
Ransomware-Conti-0ba0c9f99e1e80d17a062d3367549da8b9c20251d38e729019d5355cbadf9edb-2.raw,42.561874,15.739974,10.443861,0.0,226.76213,1655.9678,39.212776,8380.865,231.10513,0.0,393.60098,3132.562,43.47498,681.0579,829.789,107.000046,647.4894,127.49097,194.13261,272.31287,49.874306,91.14554,49.874153,0.027843947,0.054262567,0.027843654,6.3223243,656.5981,37.93486,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10124888,0.053085417,0.16066502,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Ransomware-Shade-62ae1305f54b9dd15a868a07a68e2c6f6c109ee68b25a1b3c7510c00a3a76b10-7.raw,32.561874,12.739974,10.876897,0.0,204.77255,1239.9678,37.14883,6702.135,209.11555,0.0,140.60098,2059.562,32.47498,438.05795,578.789,82.000046,417.4894,93.49097,104.13261,189.31287,39.874302,71.14554,39.874153,0.029648056,0.05643539,0.029647764,0.32232407,655.598,1.9348619,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.13101079,0.067966364,0.15024835,136.98082,378.44562,219.19547,25.982864,21.152489,110.15216,0.0,114.2814,87.67117,0.0022875748,8.0
Trojan-Refroso-3042456586bba58c490983919413322d-6.raw,39.561874,14.739974,10.132505,0.0,223.91599,1551.9678,39.51864,8788.135,228.25899,0.0,218.60104,2961.562,41.47498,673.9421,718.789,101.000046,590.4894,120.49097,190.13263,263.31287,46.874306,85.14554,46.874153,0.028133688,0.05451754,0.028133398,1.3223245,656.5981,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.10791786,0.00012895298,0.1201773,0.107832246,0.21055624,0.16455728,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Spyware-Gator-1e8283d25db74a436e9208d25acf0996d48b85ce1653af46a71ff61e4faae324-9.raw,37.561874,14.739974,10.293282,0.0,228.0234,1475.9678,39.56992,8519.135,232.3664,0.0,203.60098,2894.562,39.47498,678.9421,686.789,93.000046,584.4894,114.49097,176.13261,237.31287,43.874302,80.14554,43.874153,0.027987264,0.054614272,0.027986972,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04556355,-0.00012895299,0.057822987,0.045477938,0.15985693,0.10803047,0.19912656,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
Ransomware-Maze-aea3471b5094355929f0ecad87bff7a61bcf57613f38bb4b2c4b264f056e466c-1.raw,42.561874,15.739974,11.110527,0.0,226.00023,1678.9678,39.760395,8349.865,235.55229,0.0,228.60098,3132.562,43.47498,661.0579,889.789,105.000046,680.4894,127.49097,199.13261,286.31287,47.874302,88.14554,47.874153,0.026320366,0.051856726,0.026320074,45.322323,195.40192,271.93488,9.106217,4.706002,-0.0045715524,6.427493,5.296885,10.427547,6.706,11.560812,0.100664474,0.00012895298,0.121118635,0.10057887,0.21877675,0.15440254,0.2493175,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Spyware-Transponder-0d608eae68f2dec2b02cb7469111073f3517c6f4088f40ca38713e631a707d30-1.raw,39.561874,14.739974,11.594044,0.0,234.37752,1594.9678,40.6212,9196.135,238.72052,0.0,224.60098,3088.562,41.47498,668.9421,858.789,100.000046,630.4894,121.49097,191.13261,266.31287,48.874302,87.14554,48.874153,0.028330287,0.05382985,0.028329995,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.10791786,0.00012895298,0.1201773,0.107832246,0.21055624,0.16455728,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Scar-0d49ad19cc6ff840febc6bc653137ecd-8.raw,40.561874,15.739974,10.083146,0.0,224.8538,1594.9678,39.61992,9036.135,229.1968,0.0,239.60098,3032.562,42.47498,715.0579,735.789,99.000046,637.4894,117.49097,184.13261,250.31287,48.874302,88.14554,48.874153,0.028885968,0.05546852,0.028885677,2.322324,657.5981,13.93486,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,-0.00012895299,0.0065409346,-0.0058041126,0.10601079,0.055466373,0.14399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Ransomware-Pysa-2f15d797e713aa0c179bb464016b1afccc2d9d13d84246e7ea7466153200ef82-2.raw,39.561874,14.739974,10.97866,0.0,231.96727,1587.9678,40.441715,9102.135,236.31026,0.0,223.60098,3061.562,41.47498,673.9421,808.789,100.000046,624.4894,121.49097,192.13261,267.31287,49.874306,88.14554,49.874153,0.02906398,0.05465205,0.029063687,1.3223245,656.5981,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.06571007,0.00012895298,0.07796951,0.06562446,0.17267746,0.124513984,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-CWS-0e0d75da8c56cb2811933ab6ac03debf2685810a6a16411ac0542a23d87ea5ff-6.raw,43.561874,16.739973,9.25117,0.0,208.87067,1593.9678,36.872246,8986.135,227.9468,0.0,219.60098,2978.562,42.47498,745.0579,719.789,104.000046,609.4894,123.49097,201.13261,267.31287,45.874302,85.14554,45.874153,0.026791802,0.053203262,0.026791511,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,5.4274926,2.296885,9.427547,3.7059996,10.560812,0.038725942,0.00012895298,0.11765204,0.03864033,0.20601079,0.094355255,0.2384428,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,-0.0022875746,8.0
Spyware-Gator-0aac2bce9e3eb7a5d901c93d7eb98a6edc4dc58660371d0751b1871c889cfa5d-5.raw,45.561874,18.739973,9.535924,0.0,209.60658,1724.9678,38.169918,9407.135,213.94957,0.0,251.60098,3115.562,47.47498,723.9421,784.789,112.000046,642.4894,133.49097,207.13261,280.31287,59.874302,104.14554,59.874153,0.032396495,0.057584234,0.0323962,1.3223245,-650.59814,7.934862,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09489967,0.049910814,0.12733167,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-180solutions-1a8a4215f8bf07488900056bc10a3aacf2e783a13680f47ef8a6c99e95f4754b-10.raw,37.561874,14.739974,10.266254,0.0,228.15854,1478.9678,39.651,8524.135,232.50153,0.0,204.60098,2893.562,39.47498,681.9421,682.789,93.000046,586.4894,114.49097,176.13261,237.31287,44.874302,81.14554,44.874153,0.028553486,0.05507874,0.028553195,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Spyware-Gator-1bfb316482877ee42e5a5078fef44c0eb51bc44c1e88ecbccd02ce4dc4694bd3-2.raw,42.561874,15.739974,10.277194,0.0,219.28595,1637.9678,38.784206,9225.135,223.62894,0.0,238.60098,3097.562,44.47498,662.0579,809.789,106.000046,632.4894,121.49097,192.13261,268.31287,50.874302,92.14554,50.874153,0.028744504,0.055415615,0.028744213,1.3223245,656.5981,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.039650433,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Spyware-CWS-0c668ef4eca15e4c0b99d36f9d1743d33a22558026ea8d5c55a6d2945bd24da3-1.raw,36.438126,13.739974,11.563552,0.0,196.18556,1354.9678,36.29965,7342.135,205.63292,0.0,186.60104,2108.5623,36.47498,483.05792,739.789,91.000046,460.48938,102.49097,123.13261,223.31287,43.874302,79.14554,43.874153,0.029938435,0.057503663,0.029938143,54.322327,17607.402,325.93488,10.906218,0.70600224,-0.0045715524,2.4274926,1.296885,6.427547,2.7059999,6.5608125,0.020597288,0.00012895298,0.046090644,0.020511677,0.16390552,0.08441374,0.17820887,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,116.2814,87.67117,0.0022875748,8.0
Trojan-Reconyc-9eea5dadbba0ff6cfcb6d82ac14dab93-6.raw,42.561874,15.739974,9.562908,0.0,212.8812,1601.9678,37.927063,7797.865,217.22418,0.0,238.60098,3017.562,44.47498,669.0579,727.789,107.000046,599.4894,120.49097,191.13261,263.31287,47.874302,89.14554,47.874153,0.027815538,0.05527627,0.027815247,1.3223245,656.5981,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.060948167,0.00012895298,0.0732076,0.060862556,0.16156633,0.116577476,0.19399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Spyware-Gator-0e0183f837b931a01d3e117efcef0767592837e3caf0760c551ff10d05156707-2.raw,44.561874,17.739973,10.249056,0.0,216.40608,1705.9678,38.592648,9510.135,220.74907,0.0,253.60104,3148.562,46.47498,711.9421,850.789,110.000046,662.4894,130.49097,206.13261,277.31287,61.874302,105.14554,61.874153,0.033743463,0.058499668,0.033743173,1.3223245,-650.59814,7.934862,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,-0.00012895299,0.0065409346,-0.0058041126,0.09691987,0.050920915,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Conti-0c798d8a0df6a1449b3dc1750c53d4f810ee6790d0289a010d1709ac24e539bb-6.raw,42.561874,15.739974,9.96767,0.0,220.30975,1675.9678,39.68897,9268.135,224.65276,0.0,245.60104,3089.562,44.47498,716.0579,763.789,107.000046,619.4894,123.49097,198.13261,274.31287,50.874302,92.14554,50.874153,0.02828547,0.05457249,0.028285177,1.3223245,656.5981,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.039650433,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,-0.0022875746,8.0
Spyware-CWS-0b8053b0d7bd926ec78dee7509bc87e046da16f50136eac953786ef3ad8d9680-4.raw,40.561874,15.739974,9.933146,0.0,221.4288,1587.9678,39.44492,8899.135,225.7718,0.0,216.60104,3001.562,42.47498,675.9421,724.789,102.000046,596.4894,124.49097,192.13261,269.31287,46.874306,86.14554,46.874153,0.027279263,0.053567775,0.027278973,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.105392605,0.00012895298,0.11765204,0.105307,0.20601079,0.16102192,0.2384428,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Ransomware-Ako-0b46b35624fef9db31c3f6076e046c2e9e3ec0c1b1b67572c4f6fe5280fcc64b-8.raw,40.561874,16.739973,9.858147,0.0,221.90381,1603.9678,38.705082,8918.135,226.2468,0.0,226.60104,2815.438,42.47498,705.9421,719.789,101.999954,602.4894,123.49097,191.13261,267.31287,48.874302,88.14554,48.874153,0.0286426,0.05502321,0.028642308,9.322325,712.5981,55.93486,1.906217,0.2939978,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,-0.0065409364,-0.0058041126,0.10601079,0.055466373,0.14399835,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Trojan-Refroso-d116adf71397ddd9932f2fe722a2f6b4-4.raw,41.561874,15.739974,9.987415,0.0,221.7215,1638.9678,39.74065,9119.135,226.06448,0.0,224.60098,3066.562,43.47498,683.9421,749.789,104.000046,632.4894,127.49097,195.13261,274.31287,47.874302,88.14554,47.874153,0.02698022,0.053090364,0.026979927,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.10297716,0.00012895298,0.11523659,0.10289154,0.20166296,0.15764028,0.23312879,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Scar-6a724804293aa3a0779772d0ea717831-1.raw,39.561874,14.739974,11.645326,0.0,234.68521,1601.9678,40.80069,9208.135,239.02821,0.0,225.60104,3089.562,41.47498,669.9421,856.789,100.000046,630.4894,121.49097,192.13261,266.31287,48.874302,87.14554,48.874153,0.0282036,0.053600732,0.028203307,1.3223245,-650.59814,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.06571007,0.00012895298,0.07796951,0.06562446,0.17267746,0.124513984,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,86.67117,0.0022875748,8.0
Trojan-Refroso-c6b3d476476dbe3880ae01189476d1bc-10.raw,35.561874,13.739974,10.329576,0.0,227.08595,1407.9678,39.855633,8057.135,231.42894,0.0,196.60098,2700.562,36.47498,610.9421,647.789,89.000046,562.4894,108.49097,152.13261,230.31287,44.874302,79.14554,44.874153,0.029881675,0.056087263,0.029881382,0.32232407,655.598,1.9348619,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.048335552,0.00012895298,0.060594987,0.04824994,0.16817294,0.113574475,0.21021457,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
Trojan-Reconyc-cae5c29aa057dc9830368-4.raw,43.561874,16.739973,9.437216,0.0,212.33578,1666.9678,38.56992,9132.135,216.67877,0.0,247.60098,3065.562,45.47498,682.0579,737.789,108.000046,604.4894,124.49097,196.13261,274.31287,51.874302,94.14554,51.874153,0.02884563,0.05569848,0.02884534,2.322324,657.5981,13.93486,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.01700877,0.00012895298,0.029268207,0.016923161,0.119647145,0.073648185,0.15308926,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Ransomware-Maze-9f1e4a67e8192a576fb5f2049ca0af0685f11ac92f8dbc5aff8f2227e8b68027-3.raw,44.561874,16.739973,9.817238,0.0,215.22426,1725.9678,39.04719,9458.135,219.56725,0.0,242.60098,3171.562,46.47498,682.0579,804.789,110.000046,644.4894,130.49097,196.13261,277.31287,48.874302,92.14554,48.874153,0.026128458,0.052723035,0.026128167,2.322324,657.5981,13.93486,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09691987,0.050920915,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Reconyc-d0fce312ae6c44311de92337cdfb429e-1.raw,41.438126,15.739974,10.943861,0.0,550.66644,1662.9678,39.379444,23112.865,546.3234,0.0,1084.399,3143.562,45.52502,674.0579,862.789,106.000046,643.4894,121.49097,167.86739,271.31287,50.874302,92.14554,50.874153,0.028302861,0.052666128,0.028302569,1.3223245,-650.59814,7.934862,1.2937831,0.70600224,-0.0045715524,1.4274927,0.703115,5.427547,2.7059999,6.5608125,0.028974315,0.00012895298,0.029796747,0.029059926,0.12228985,0.07523381,0.15678905,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Refroso-2f1828a496c3e1ba9bd760a7ac98a1de-7.raw,40.561874,15.739974,9.783147,0.0,220.1788,1574.9678,39.11992,8850.135,229.84872,0.0,221.60104,2958.562,41.47498,682.0579,710.789,102.000046,606.4894,120.49097,194.13261,261.31287,51.874302,90.14554,51.874153,0.030989187,0.055153295,0.030988894,2.322324,657.5981,13.93486,0.706217,3.7060022,-0.0045715524,5.4274926,4.296885,9.427547,5.706,10.560812,0.08519059,0.00012895298,0.1201773,0.08510498,0.21055624,0.14183,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,-0.0022875746,8.0
Trojan-Zeus-0c614fb9a1bbb80a574e4316ebcb1a6edf18c09498b33658bf19465416d9f8f5-1.raw,39.561874,14.739974,11.542762,0.0,233.60829,1592.9678,40.56992,9166.135,237.9513,0.0,216.60104,3082.562,41.47498,666.9421,852.789,100.000046,630.4894,121.49097,191.13261,266.31287,48.874302,87.14554,48.874153,0.028366687,0.05389568,0.028366394,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.10791786,0.00012895298,0.1201773,0.107832246,0.21055624,0.16455728,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
